建宇	建研科技股份公司高性能混凝土研究中心	会议 由 建委 科技处 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 	建宇 	（ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 中国 新兴 建设 开发 有限 责任 公司 副总工程师 李栋 ， 	建 研 科技 股份 公司 高 性能 混凝土 研究 中心 	主任 周永祥 等 审查 专家 出席 会议 

四川通用航空投资管理有限责任公司	陈斌	川航 集团 党委 书记 、 董事长 李海鹰 ， 省 国资委 副主任 薛东兵 ， 川航 集团 副总经理 、 	四川 通用 航空 投资 管理 有限 责任 公司 	董事长 	陈斌 	参加 调研 

徐东林	中国新兴建设开发有限责任公司	会议 由 建委 科技处 正 处级 调研员 	徐东林 	主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 	中国 新兴 建设 开发 有限 责任 公司 	副总工程师 李栋 ， 建研 科技 股份 公司 高 性能 混凝土 研究 中心 主任 周永祥 等 审查 专家 出席 会议 

周广平	四川省企业联合会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 	周 广平 	先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

中国长江三峡集团有限公司	陆海新	三峡 集团 ： 积极 投身 “ 一 带 一 路 ” 建设 推动 国际 业务 高 质量 发展 时间 ： [ 2019-08-23 ] 信息 来源 : 	中国 长江 三峡 集团 有限 公司 	8月 16日 至 18日 ， 国务 委员 兼 外交 部长 王毅在 重庆 调研 时 提出 ， 要 着力 打造 西部 	陆海 新 	通道 ， 推动 高 质量 共 建 “ 一 带 一 路 ” 

孙	青岛市建设投资有限公司	超标准 配备 使用 公车 2014年 4月 至 2015年 8月 ， 青岛市 城乡 建设 委 离退休 干部处 调研员 	孙 	进伟任 市 城乡 建设 委 房地产业处 调研员 兼 	青岛市 建设 投资 有限 公司 	董事长 期间 ， 违规 安排 该 公司 购买 价格 23 

翁杰明	北新集团建材股份有限公司	今年 3月 28日 ， 国务院 国企 改革 领导 小组 办公室 副主任 、 国务院 国资委 副主任 	翁杰明 	赴 中国 黄金 集团 中金 珠宝 股份 有限 公司 和 	北新 集团 建材 股份 有限 公司 	两 家 “ 双百 企业 ” 进行 调研 ， 强调 要 坚决 推进 充分 竞争 行业 和 领域 国有 企业 的 市场化 改革 

郝鹏	哈电集团	 	郝鹏 	在 	哈 电 集团 	锅炉厂 调研 燃烧 技术 中心 、 重型 容器 分厂 、 管子 二分厂 时 强调 , 要 紧紧 围绕 企业 改革 发展 目标 , 找准 问题 、 找准 市场 , 对 标 先进 、 对 标 一流 , 加大 科研 成果 产业化 转化 力度 , 为 企业 转型 升级 提供 有力 支持 

郝鹏	葛洲坝集团	凯总 在 点评 班长 发言 时 ， 介绍 了 近期 国资委 领导 郝鹏 、 	郝鹏 	以及 国务 委员 王勇 今年 5月 份 以来 先后 密集 来 	葛洲坝 集团 	调研 ， 对于 

李锦	中冶集团	作者 是 我 国有 影响 的 国企 研究 学者 与 评论家 	李锦 	， 该 专著 结合 党 的 十九 大 精神 和 习近平 总书记 关于 国企 改革 发展 与 党建 重要 论述 ， 在 广泛 深入 调研 的 基础 上 ， 对 	中冶 集团 	刚刚 过去 的 五 年 历程 、 发展 战略 、 治理 思想 与 重大 工程 进行 系统性 分析 评论 ， 是 我 国 第一 部 全景式 记录 中央 企业 在 过去 “ 极 不 平凡 的 五 年 ” 中 推进 供给 侧 结构性 改革 的 纪实 报告 

中国建材集团	光照宇	国资委 秘书长 彭华岗 ， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 	党委 副书记 、 副董事长 刘志江 ， 	光照宇 	 

近平	中冶集团	作者 是 我 国有 影响 的 国企 研究 学者 与 评论家 李锦 ， 该 专著 结合 党 的 十九 大 精神 和 习 	近 平 	总书记 关于 国企 改革 发展 与 党建 重要 论述 ， 在 广泛 深入 调研 的 基础 上 ， 对 	中冶 集团 	刚刚 过去 的 五 年 历程 、 发展 战略 、 治理 思想 与 重大 工程 进行 系统性 分析 评论 ， 是 我 国 第一 部 全景式 记录 中央 企业 在 过去 “ 极 不 平凡 的 五 年 ” 中 推进 供给 侧 结构性 改革 的 纪实 报告 

北勘公司	张晓畅	公司 领导 到 石家庄 综合 保税区 标准化 仓库 建设 项目 检查 调研 工作 2018年 4月 25日 ， 	北勘 公司 	副总经理 陆洪根 、 生产 运 营部 主任 王永正 、 科技 质量 与 安全部 副主任 黄彬 、 科技 质量 与 安全部 张春辉 一行 四 人 到 石家庄 综合 保税区 标准化 保税 仓库 建设 项目 一 期 工程 进行 检查 调研 ， 第一 勘察 设计 研究所 副所长 王海渤 及 项目 人员 	张晓畅 	、 杜新鹏 陪同 并 做 详细 讲解 

尹力	民企集团	当年 6月 6日 ， 时 任 鞍钢 党委 副书记 	尹力 	同志 到 	民企 集团 	调研 时 指出 ： “ 要 创新 机制 ， 引入 现代 企业 制度 ， 无论是 兼并 、 重组 、 承包 、 融资 还是 模拟 股份制 ， 判断 企业 改革 措施 是否 恰当 的 标准 就 看 是否 有利于 企业 发展 ， 是否 有利于 改善 职工 生活 ， 是否 有利于 社会 稳定 

张小刚	新疆机场集团	 	张小刚 	一行 首站 来到 	新疆 机场 集团 	， 实地 调研 乌鲁木齐 机场 ， 并与 

刘凯	四川省企业联合会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 	刘凯 	先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

任洪斌	中国商用飞机有限责任公司	国务院 国资委 副主任 、 党委 委员 	任洪斌 	， 黑龙江省 副省长 沈莹 ， 中国 铝业 集团 有限 公司 党组 副书记 、 总经理 余德辉 ， 	中国 商用 飞机 有限 责任 公司 	董事长 、 党委 书记贺 东风 一同 调研 

翁杰明	中铝集团青海分公司	5月 14 至 15日 ， 国资委 副主任 	翁杰明 	到 	中铝 集团 青海 分公司 	和 其 管理 服务 的 青海 桥头 铝 电 公司 调研 ， 走访 一 线 车间 考察 生产 运营 ， 组织 座谈 会议 了解 改革 发展 情况 

青岛乐旺百思特投资管理有限公司	胡	课程 安排 主办 单位 ： 华 一世纪 企业 管理 顾问 有限 公司 、 中国 股权 激励 研究院 承办 单位 ： 	青岛 乐 旺 百思特 投资 管理 有限 公司 	课程 时间 ： 2018年 9月 20-21日 （ 周四 、 周五 ） 授课 地点 ： 青岛市 市南区 香港 中路 96 号 山 孚 大 酒店 参会 条件 ： 企业 法人 、 董事长 、 总经理 、 股东 参课 费用 ： 课程 原价 ： ￥ 8800 现在 只 收取 场地费 + 资料费 + 茶 水费 = 980 元 / 人 （ 感恩 回馈 ： 课前 调研 + 课 中 一对一 咨询 + 课后 答疑 ) 联系人 ： 	胡 	老师 15853247264 【 微 信 同步 】 另外 ， 本 课程 郑重 承诺 ， 两 天 课程 结束 后 不 满意 我们 无 条件 退款 

中国长江三峡集团有限公司	王毅	三峡 集团 ： 积极 投身 “ 一 带 一 路 ” 建设 推动 国际 业务 高 质量 发展 时间 ： [ 2019-08-23 ] 信息 来源 : 	中国 长江 三峡 集团 有限 公司 	8月 16日 至 18日 ， 国务 委员 兼 外交 部长 	王毅 	在 重庆 调研 时 提出 ， 要 着力 打造 西部 陆海 新 通道 ， 推动 高 质量 共 建 “ 一 带 一 路 ” 

任国    西安环球印务公司		参观 调研 西安 杨森 新 工厂 参观 调研 	西安 环球 印务 公司 	参观 调研 陕药 控股 派昂 医药 公司 3月 22日 现场 调研 后 ， 省 国资委 副主任 孙喜民 主持 召开 了 座谈会 ， 省 国资委 主任 	任国 	、 陕西 医药 协会 秘书长 丰雷 、 陕西 中医药 大学 副 校长 唐 志书 、 西安 国际 港务区 管委会 副主任 苏 国峰 、 安康市 国资委 主任 许启政 及 陕药 集团 领导 班子 全体 成员 参加 了 会议 

中国新兴建设开发有限责任公司	周永祥	会议 由 建委 科技处 正 处级 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 	中国 新兴 建设 开发 有限 责任 公司 	副总工程师 李栋 ， 建研 科技 股份 公司 高 性能 混凝土 研究 中心 主任 	周永祥 	等 审查 专家 出席 会议 

张庆虎  河钢集团党委		2月 21日 ， 由 河北省 国资委 党委 副书记 曹海燕 带队 ， 	河钢 集团 党委 	副书记 李炳军 、 河北 建工 集团 党委 副书记 	张庆虎 	， 河北省 国资委 党建处 、 改革 改组 处 ， 河北 建 投 集团 有关 人员 组成 的 调研组 来 公司 ， 就 公司 党建 工作 情况 进行 专题 调研 

余德辉	中国商用飞机有限责任公司	国务院 国资委 副主任 、 党委 委员 任洪斌 ， 黑龙江省 副省长 沈莹 ， 中国 铝业 集团 有限 公司 党组 副书记 、 总经理 	余德辉 	， 	中国 商用 飞机 有限 责任 公司 	董事长 、 党委 书记贺 东风 一同 调研 

郑剑戈	粤海集团	汕头市 市长 	郑剑戈 	、 副市长 陈武南 ， 潮 南区 、 潮阳 区区 委 区政府 主要 领导 、 区 相关 部门 ， 省 国资委 规划 发展 处 、 考核 分配处 ， 建工 集团 、 广业 集团 、 	粤海 集团 	等 相关 单位 参加 调研 

黄瑛鹏     粤海水务集团		1月 18日 ， 省 国资委 副主任 王晓昀 到 粤 水电 承建 的 粤东 区域 重点 工程 练 江 流域 环保 整治 工程 项目 调研 ， 潮 南区 区委 常委 、 常务 副区长 王楚彬 、 总 承包 事业部 副总经理 胡顺彬 、 	粤 海水 务 集团 	总经理 谭奇峰 、 建工 集团 副总经理 	黄瑛鹏 	、 粤 水电 副总经理 王伟导 、 副总工程师 、 工程 管理部 经理 石爱军 及 工程 建设 公司 粤东 区域 重点 工程 项目 部 相关 人员 参加 调研 

赵荣哲   淮南矿业集团		赵荣哲 刘勇 同志 到 新集 公司 、 	淮南 矿业 集团 	调研 	赵荣哲 	同志 到 西安 设计 公司 调研 平朔 工业 公司 围绕 拓展 外部 运输 市场 开展 调研 做好 沟通 协调 和 指导 推进 集团 公司 主题 教育 领导 小组 办公室 认真 做好 与 国资委 巡回 指导组 的 沟通 协调 ， 每周一 参加 国资委 巡回 指导组 联络员 会议 ， 每 周 三 报送 集团 公司 主题 教育 特点 亮点 工作 ， 及时 协调 巡回 指导组 参加 集团 公司 集中 学习 研讨 、 调查 研究 等 ， 构建 了 顺畅 的 工作 联系 机制 

邓小平	中国企业改革体制研究会	作为 中国 国有 企业 改革 调查 第一 人 ， 被 胡耀邦 、 	邓小平 	、 胡锦涛 等 国家 领导人 批示 国企 改革 调研 有 思考 的 	中国 企业 改革 体制 研究会 	副会长 李锦 指出 ： 国企 改革 ， 政府 改革 在先 ， 企业 改革 在后 ， 是 相辅相成 的 

建工集团	张育民	 	建工 集团 	董事长 	张育民 	参加 了 督导 调研 ， 汇报 了 集团 练 江 流域 整治 项目 的 前期 准备 工作 和 工程 进展 情况 

李成	广业集团普宁垃圾	为 认真 落实 省委 省政府 关于 打好 污染 防治 攻坚战 的 要求 ， 近日 ， 省 国资委 主任 、 党委 书记 	李成 	， 副主任 、 党委 委员 黄敦新 等 一行 调研 广业 集团 、 建工 集团 、 粤海 控股 集团 在 揭阳 、 汕头 地区 的 环保 基础 设施 建设 情况 ， 重点 调研 了 	广业 集团 普宁 垃圾 	焚烧 发电 项目 、 练 江 流域 整治 环保 工程 项目 

李强	百联集团有限公司	上海 市委 书记 	李强 	今天 下午 （ 5月 29日 ） 就 当前 经济 形势 下 推动 国企 改革 发展 赴 上海 汽车 集团 股份 有限 公司 、 	百 联 集团 有限 公司 	调研 

丰雷    西安环球印务公司		参观 调研 西安 杨森 新 工厂 参观 调研 	西安 环球 印务 公司 	参观 调研 陕药 控股 派昂 医药 公司 3月 22日 现场 调研 后 ， 省 国资委 副主任 孙喜民 主持 召开 了 座谈会 ， 省 国资委 主任 任国 、 陕西 医药 协会 秘书长 	丰雷 	、 陕西 中医药 大学 副 校长 唐 志书 、 西安 国际 港务区 管委会 副主任 苏 国峰 、 安康市 国资委 主任 许启政 及 陕药 集团 领导 班子 全体 成员 参加 了 会议 

彭华岗	中国建材集团党委	国资委 秘书长 	彭华岗 	， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 党委 	副书记 、 副董事长 刘志江 ， 中国 建材 集团 总经理 、 中国 巨石 董事长 曹江林 ， 中国 建材 集团 副总经理 常 张 利 ， 中国 建材 集团 董事会 秘书 、 总经理 助理 光照宇 ， 中国 建材 股份 副总裁 蔡国斌 等 陪同 调研 

翁杰明	中国黄金集团黄金珠宝股份有限公司	3月 28日 ， 国务院 国资委 副主任 、 党委 委员 	翁杰明 	到 中国 黄金 集团 有限 公司 调研 所属 	中国 黄金 集团 黄金 珠宝 股份 有限 公司 	“ 双百 行动 ” 改革 试点 工作 
