中国建材集团党委	光照宇	国资委 秘书长 彭华岗 ， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 党委 	副书记 、 副董事长 刘志江 ， 中国 建材 集团 总经理 、 中国 巨石 董事长 曹江林 ， 中国 建材 集团 副总经理 常 张 利 ， 中国 建材 集团 董事会 秘书 、 总经理 助理 	光照宇 	， 中国 建材 股份 副总裁 蔡国斌 等 陪同 调研 	国资委/NN 秘书长/NN 彭华岗/NR ，/PU 浙江/NR 省政府/NN 副秘书长/NN 高屹/NR ，/PU 	中国/NR 建材/NN 集团/NN 党委/NN 	副书记/NN 、/PU 副董事长/NN 刘志江/NR ，/PU 中国/NR 建材/NN 集团/NN 总经理/NN 、/PU 中国/NR 巨石/NN 董事长/NN 曹江林/NR ，/PU 中国/NR 建材/NN 集团/NN 副总经理/NN 常/AD 张/NR 利/NN ，/PU 中国/NR 建材/NN 集团/NN 董事会/NN 秘书/NN 、/PU 总经理/NN 助理/NN 	光照宇/NR 	，/PU 中国/NR 建材/NN 股份/NN 副总裁/NN 蔡国斌/NR 等/ETC 陪同/VV 调研/VV 
邓荣幸	湖南建工集团	3月 12日 ， 省 发改委 外资 处处 长 	邓荣幸 	、 省 国资委 发展 处 处长 王强 一行 到 	湖南 建工 集团 	调研 湖南省 “ 一 带 一 路 ” 产业 促进 基金 运转 情况 	3月/NT 12日/NT ，/PU 省/NN 发改委/NN 外资/NN 处处/AD 长/VA 	邓荣幸/NR 	、/PU 省/NN 国资委/NN 发展/NN 处/NN 处长/NN 王强/NR 一行/NN 到/VV 	湖南/NR 建工/NR 集团/NN 	调研/VV 湖南省/NR “/PU 一/CD 带/VV 一/CD 路/NN ”/PU 产业/NN 促进/VV 基金/NN 运转/NN 情况/NN 
颜宏幸	水利投资集团有限公司	本报讯 （ 首席 记者 	颜宏幸 	） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 童志云 ， 州委 副书记 、 州长 张秀兰 深入 州 交通 投资 建设 集团 有限 公司 、 	水利 投资 集团 有限 公司 	、 城乡 开发 投资 有限 公司 、 土地 开发 投资 有限 公司 进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 	本报讯/NR （/PU 首席/JJ 记者/NN 	颜宏幸/NR 	）/PU 为/P 加快/VV 推进/VV 州/NN 属/VV 国有/JJ 企业/NN 改革/NN ，/PU 推动/VV 国有/JJ 资产/NN 资源/NN 高效/AD 整合/VV 重组/VV ，/PU 6月/NT 14日/NT ，/PU 州委/NN 书记/NN 童志云/NR ，/PU 州委/NN 副书记/NN 、/PU 州长/NN 张秀兰/NR 深入/VV 州/NN 交通/NN 投资/NN 建设/NN 集团/NN 有限/JJ 公司/NN 、/PU 	水利/NN 投资/NN 集团/NN 有限/JJ 公司/NN 	、/PU 城乡/NN 开发/NN 投资/NN 有限/JJ 公司/NN 、/PU 土地/NN 开发/NN 投资/NN 有限/JJ 公司/NN 进行/VV 专题/NN 调研/NN ，/PU 并/CC 召开/VV 座谈会/NN ，/PU 分析/VV 当前/NT 全州/NR 国有/JJ 企业/NN 改革/NN 推进/VV 中/LC 存在/VV 的/DEC 困难/NN 和/CC 问题/NN ，/PU 对/P 深化/VV 州/NN 属/VV 国有/JJ 企业/NN 改革/NN 工作/NN 进行/VV 再/AD 安排/VV 、/PU 再/AD 部署/VV 
贾立克	斯科公司	国资委 产权 管理局 局长 	贾立克 	、 国际 合作局 局长 殷长波 、 规划 发展局 副局长 孟华强 、 中广 核 办公厅 主任 胡光耀 、 铀业 公司 总经理 安军靖 、 	斯科 公司 	总经理 蔡于胜 、 中 交 集团 副总经理 王海怀 等 一同 参加 调研 和 座谈 	国资委/NN 产权/NN 管理局/NN 局长/NN 	贾立克/NR 	、/PU 国际/NN 合作局/NN 局长/NN 殷长波/NR 、/PU 规划/NN 发展局/NN 副局长/NN 孟华强/NR 、/PU 中广/NR 核/NN 办公厅/NN 主任/NN 胡光耀/NR 、/PU 铀业/NN 公司/NN 总经理/NN 安军靖/NR 、/PU 	斯科/NR 公司/NN 	总经理/NN 蔡于胜/NR 、/PU 中/NR 交/NN 集团/NN 副总经理/NN 王海怀/NR 等/ETC 一同/AD 参加/VV 调研/NN 和/CC 座谈/NN 
中国建材集团	张毓强	浙江省 副省长 朱从玖 ， 	中国 建材 集团 	党委 书记 、 董事长 宋志平 陪同 调研 ， 中国 巨石 党委 书记 、 总裁 	张毓强 	热情 接待 并 汇报 工作 	浙江省/NR 副省长/NN 朱从玖/NR ，/PU 	中国/NR 建材/NN 集团/NN 	党委/NN 书记/NN 、/PU 董事长/NN 宋志平/NR 陪同/VV 调研/VV ，/PU 中国/NR 巨石/NN 党委/NN 书记/NN 、/PU 总裁/NN 	张毓强/NR 	热情/AD 接待/VV 并/CC 汇报/VV 工作/NN 
中国铁路总公司	陆东福	在 今年 初 召开 的 	中国 铁路 总 公司 	工作 会议 上 ， 	陆东福 	表示 ， 2019年 集中 全力 办好 规划 建设 川藏 铁路 和 加快 推动 铁 总 股份制 改造 两 件 大 事 ， 力争 川藏 铁路 三 季度 末 具备 开工 建设 条件 ， 同时 按照 政企 分开 、 政资 分开 和 公平 竞争 原则 ， 紧密 结合 铁路 行业 特点 ， 在 深入 调研 论证 的 基础 上 ， 提出 铁 总 股份制 改造 系统 建议 方案 	在/P 今年/NT 初/LC 召开/VV 的/DEC 	中国/NR 铁路/NN 总/JJ 公司/NN 	工作/NN 会议/NN 上/LC ，/PU 	陆东福/NR 	表示/VV ，/PU 2019年/NT 集中/VV 全力/NN 办好/VV 规划/VV 建设/VV 川藏/NR 铁路/NN 和/CC 加快/VV 推动/VV 铁/NN 总/JJ 股份制/NN 改造/NN 两/CD 件/M 大/JJ 事/NN ，/PU 力争/VV 川藏/NR 铁路/NN 三/OD 季度/NN 末/LC 具备/VV 开工/VV 建设/VV 条件/NN ，/PU 同时/AD 按照/P 政企/NN 分开/VV 、/PU 政资/NN 分开/VV 和/CC 公平/AD 竞争/VV 原则/NN ，/PU 紧密/AD 结合/VV 铁路/NN 行业/NN 特点/NN ，/PU 在/P 深入/AD 调研/VV 论证/NN 的/DEC 基础/NN 上/LC ，/PU 提出/VV 铁/NN 总/JJ 股份制/NN 改造/NN 系统/NN 建议/NN 方案/NN 
中化集团党组	宁高宁	 	中化 集团 党组 	书记 、 董事长 	宁 高宁 	带头 抓 整改 ， 针对 重大 战略 重组 推进 还 不够 快的 问题 ， 率队 赴 江苏 、 湖南 、 辽宁 等 地 20 余 家 企业 调研 ， 形成 了 在 对 标 一流 、 智能 制造 和 数字化 管理 、 一体化 基地 建设 等 方面 加速 推进 的 方案 	 	中化/NR 集团/NN 党组/NN 	书记/NN 、/PU 董事长/NN 	宁/NR 高宁/NR 	带头/AD 抓/VV 整改/VV ，/PU 针对/P 重大/JJ 战略/NN 重组/NN 推进/VV 还/AD 不够/VV 快的/NN 问题/NN ，/PU 率队/VV 赴/VV 江苏/NR 、/PU 湖南/NR 、/PU 辽宁/NR 等/ETC 地/NN 20/CD 余/JJ 家/NN 企业/NN 调研/VV ，/PU 形成/VV 了/AS 在/P 对/P 标/NN 一流/VA 、/PU 智能/NN 制造/NN 和/CC 数字化/JJ 管理/NN 、/PU 一体化/NN 基地/NN 建设/NN 等/ETC 方面/NN 加速/AD 推进/VV 的/DEC 方案/NN 
李强	上海国盛(集团)有限公司	上海 市委 书记 	李强 	日前 在 上海 国盛 ( 集团 ) 有限 公司 、 上海 国际 集团 有限 公司 调研 时 指出 ， 上海 要 以 市场化 、 专业化 、 国际 化为 导向 ， 进一步 发挥 国资 平台 优势 ， 做 强 做 优 做大 国有 资本 	上海 国盛 ( 集团 ) 有限 公司 	 	上海/NR 市委/NN 书记/NN 	李强/NR 	日前/NT 在/P 上海/NR 国盛/NR (/PU 集团/NN )/PU 有限/JJ 公司/NN 、/PU 上海/NR 国际/NN 集团/NN 有限/JJ 公司/NN 调研/VV 时/LC 指出/VV ，/PU 上海/NR 要/VV 以/P 市场化/NN 、/PU 专业化/NN 、/PU 国际/NN 化为/VV 导向/NN ，/PU 进一步/AD 发挥/VV 国资/NN 平台/NN 优势/NN ，/PU 做/VV 强/VA 做/VV 优/NN 做大/VV 国有/JJ 资本/NN 	上海/NR 国盛/NR (/PU 集团/NN )/PU 有限/JJ 公司/NN 	 
沈莹	中国商用飞机有限责任公司	国务院 国资委 副主任 、 党委 委员 任洪斌 ， 黑龙江省 副省长 	沈莹 	， 中国 铝业 集团 有限 公司 党组 副书记 、 总经理 余德辉 ， 	中国 商用 飞机 有限 责任 公司 	董事长 、 党委 书记贺 东风 一同 调研 	国务院/NN 国资委/NN 副主任/NN 、/PU 党委/NN 委员/NN 任洪斌/NR ，/PU 黑龙江省/NR 副省长/NN 	沈莹/NR 	，/PU 中国/NR 铝业/NR 集团/NN 有限/JJ 公司/NN 党组/NN 副书记/NN 、/PU 总经理/NN 余德辉/NR ，/PU 	中国/NR 商用/JJ 飞机/NN 有限/JJ 责任/NN 公司/NN 	董事长/NN 、/PU 党委/NN 书记贺/NN 东风/NN 一同/AD 调研/VV 
曹海燕	河北建工集团	省 国资委 党委 副书记 	曹海燕 	到 	河北 建工 集团 	专题 调研 7月 4日 ， 省 国资委 党委 副书记 	省/NN 国资委/NN 党委/NN 副书记/NN 	曹海燕/NR 	到/VV 	河北/NR 建工/NR 集团/NN 	专题/NN 调研/VV 7月/NT 4日/NT ，/PU 省/NN 国资委/NN 党委/NN 副书记/NN 
宋权礼	中林·杭州千岛湖发展集团有限公司	6月 23日 ， 国务院 国有 资产 监督 管理 委员会 党委 书记 、 主任 郝鹏 ， 在 中国 林业 集团 有限 公司 党委 书记 、 董事长 	宋权礼 	， 总经理 林展等 的 陪同 下 专程 来到 	中林·杭州 千岛湖 发展 集团 有限 公司 	， 调研 企业 党建 、 “ 不忘 初 心 、 牢记 使命 ” 主题 教育 、 企业 生产 经营 管理 和 践行 “ 两 山 理论 ” 情况 	6月/NT 23日/NT ，/PU 国务院/NN 国有/JJ 资产/NN 监督/NN 管理/NN 委员会/NN 党委/NN 书记/NN 、/PU 主任/NN 郝鹏/NR ，/PU 在/P 中国/NR 林业/NN 集团/NN 有限/JJ 公司/NN 党委/NN 书记/NN 、/PU 董事长/NN 	宋权礼/NR 	，/PU 总经理/NN 林展等/NR 的/DEG 陪同/NN 下/LC 专程/AD 来到/VV 	中林·杭州/NR 千岛湖/NR 发展/NN 集团/NN 有限/JJ 公司/NN 	，/PU 调研/VV 企业/NN 党建/NN 、/PU “/PU 不忘/VV 初/AD 心/NN 、/PU 牢记/VV 使命/NN ”/PU 主题/NN 教育/NN 、/PU 企业/NN 生产/NN 经营/NN 管理/NN 和/CC 践行/VV “/PU 两/CD 山/NN 理论/NN ”/PU 情况/NN 
张秀兰	土地开发投资有限公司	本报讯 （ 首席 记者 颜宏幸 ） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 童志云 ， 州委 副书记 、 州长 	张秀兰 	深入 州 交通 投资 建设 集团 有限 公司 、 水利 投资 集团 有限 公司 、 城乡 开发 投资 有限 公司 、 	土地 开发 投资 有限 公司 	进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 	本报讯/NR （/PU 首席/JJ 记者/NN 颜宏幸/NR ）/PU 为/P 加快/VV 推进/VV 州/NN 属/VV 国有/JJ 企业/NN 改革/NN ，/PU 推动/VV 国有/JJ 资产/NN 资源/NN 高效/AD 整合/VV 重组/VV ，/PU 6月/NT 14日/NT ，/PU 州委/NN 书记/NN 童志云/NR ，/PU 州委/NN 副书记/NN 、/PU 州长/NN 	张秀兰/NR 	深入/AD 州/NN 交通/NN 投资/NN 建设/NN 集团/NN 有限/JJ 公司/NN 、/PU 水利/NN 投资/NN 集团/NN 有限/JJ 公司/NN 、/PU 城乡/NN 开发/NN 投资/NN 有限/JJ 公司/NN 、/PU 	土地/NN 开发/NN 投资/NN 有限/JJ 公司/NN 	进行/VV 专题/NN 调研/NN ，/PU 并/CC 召开/VV 座谈会/NN ，/PU 分析/VV 当前/NT 全州/NR 国有/JJ 企业/NN 改革/NN 推进/VV 中/LC 存在/VV 的/DEC 困难/NN 和/CC 问题/NN ，/PU 对/P 深化/VV 州/NN 属/VV 国有/JJ 企业/NN 改革/NN 工作/NN 进行/VV 再/AD 安排/VV 、/PU 再/AD 部署/VV 
翁杰明	中国有色集团	4月 11日 ， 国务院 国有 企业 改革 领导 小组 办公室 副主任 、 国务院 国资委 副主任 	翁杰明 	一行 到 	中国 有色 集团 	调研 	4月/NT 11日/NT ，/PU 国务院/NN 国有/JJ 企业/NN 改革/NN 领导/NN 小组/NN 办公室/NN 副主任/NN 、/PU 国务院/NN 国资委/NN 副主任/NN 	翁杰明/NR 	一行/NN 到/VV 	中国/NR 有色/JJ 集团/NN 	调研/VV 
郭保民率	山西大地环境投资控股有限公司	省 国资委 联合 调研组 在 大地 控股 集中 办公 调研 10月 11日 ， 省 国资委 主任 	郭保民率 	有关 部门 组成 的 联合 调研组 ， 赴 	山西 大地 环境 投资 控股 有限 公司 	， 就 加快 生态 环保 产业 发展 进行 集中 办公 调研 	省/NN 国资委/NN 联合/AD 调研组/NN 在/P 大地/NN 控股/VV 集中/JJ 办公/NN 调研/VV 10月/NT 11日/NT ，/PU 省/NN 国资委/NN 主任/NN 	郭保民率/NR 	有关/JJ 部门/NN 组成/VV 的/DEC 联合/JJ 调研组/NN ，/PU 赴/VV 	山西/NR 大地/NN 环境/NN 投资/NN 控股/NN 有限/JJ 公司/NN 	，/PU 就/AD 加快/VV 生态/NN 环保/NN 产业/NN 发展/NN 进行/VV 集中/JJ 办公/NN 调研/VV 
张秀兰	建设集团有限公司	本报讯 （ 首席 记者 颜宏幸 ） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 童志云 ， 州委 副书记 、 州长 	张秀兰 	深入 州 交通 投资 	建设 集团 有限 公司 	、 水利 投资 集团 有限 公司 、 城乡 开发 投资 有限 公司 、 土地 开发 投资 有限 公司 进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 	本报讯/NR （/PU 首席/JJ 记者/NN 颜宏幸/NR ）/PU 为/P 加快/VV 推进/VV 州/NN 属/VV 国有/JJ 企业/NN 改革/NN ，/PU 推动/VV 国有/JJ 资产/NN 资源/NN 高效/AD 整合/VV 重组/VV ，/PU 6月/NT 14日/NT ，/PU 州委/NN 书记/NN 童志云/NR ，/PU 州委/NN 副书记/NN 、/PU 州长/NN 	张秀兰/NR 	深入/AD 州/NN 交通/NN 投资/NN 	建设/NN 集团/NN 有限/JJ 公司/NN 	、/PU 水利/NN 投资/NN 集团/NN 有限/JJ 公司/NN 、/PU 城乡/NN 开发/NN 投资/NN 有限/JJ 公司/NN 、/PU 土地/NN 开发/NN 投资/NN 有限/JJ 公司/NN 进行/VV 专题/NN 调研/NN ，/PU 并/CC 召开/VV 座谈会/NN ，/PU 分析/VV 当前/NT 全州/NR 国有/JJ 企业/NN 改革/NN 推进/VV 中/LC 存在/VV 的/DEC 困难/NN 和/CC 问题/NN ，/PU 对/P 深化/VV 州/NN 属/VV 国有/JJ 企业/NN 改革/NN 工作/NN 进行/VV 再/AD 安排/VV 、/PU 再/AD 部署/VV 
胡顺彬	粤海水务集团	1月 18日 ， 省 国资委 副主任 王晓昀 到 粤 水电 承建 的 粤东 区域 重点 工程 练 江 流域 环保 整治 工程 项目 调研 ， 潮 南区 区委 常委 、 常务 副区长 王楚彬 、 总 承包 事业部 副总经理 	胡顺彬 	、 	粤 海水 务 集团 	总经理 谭奇峰 、 建工 集团 副总经理 黄瑛鹏 、 粤 水电 副总经理 王伟导 、 副总工程师 、 工程 管理部 经理 石爱军 及 工程 建设 公司 粤东 区域 重点 工程 项目 部 相关 人员 参加 调研 	1月/NT 18日/NT ，/PU 省/NN 国资委/NN 副主任/NN 王晓昀/NR 到/VV 粤/NR 水电/NN 承建/VV 的/DEC 粤东/NR 区域/NN 重点/NN 工程/NN 练/VV 江/NR 流域/NN 环保/NN 整治/NN 工程/NN 项目/NN 调研/VV ，/PU 潮/NN 南区/NR 区委/NN 常委/NN 、/PU 常务/JJ 副区长/NN 王楚彬/NR 、/PU 总/JJ 承包/NN 事业部/NN 副总经理/NN 	胡顺彬/NR 	、/PU 	粤/NR 海水/NN 务/VV 集团/NN 	总经理/NN 谭奇峰/NR 、/PU 建工/NR 集团/NN 副总经理/NN 黄瑛鹏/NR 、/PU 粤/NR 水电/NN 副总经理/NN 王伟导/NR 、/PU 副总工程师/NN 、/PU 工程/NN 管理部/NN 经理/NN 石爱军/NR 及/CC 工程/NN 建设/NN 公司/NN 粤东/NR 区域/NN 重点/NN 工程/NN 项目/NN 部/NN 相关/JJ 人员/NN 参加/VV 调研/NN 
王喆	建研科技股份公司高性能混凝土研究中心	会议 由 建委 科技处 正 处级 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 	王喆 	， 中国 新兴 建设 开发 有限 责任 公司 副总工程师 李栋 ， 	建 研 科技 股份 公司 高 性能 混凝土 研究 中心 	主任 周永祥 等 审查 专家 出席 会议 	会议/NN 由/P 建委/NN 科技处/NN 正/AD 处级/NN 调研员/NN 徐东林/NR 主持/VV ，/PU 中国/NR 建筑/NN 科学/NN 研究院/NN 顾问/NN 副总工程师/NN 赵/NR 基达/VV ，/PU 华夏/NR 建宇/NR （/PU 北京/NR ）/PU 混凝土/NN 技术/NN 研究院/NN 院长/NN 路/NN 来/VV 军/NN ，/PU 中国/NR 建筑/NN 标准/NN 设计/VV 研究院/NN 钢结构/NN 所/MSP 所长/NN 	王喆/NR 	，/PU 中国/NR 新兴/JJ 建设/NN 开发/NN 有限/JJ 责任/NN 公司/NN 副总工程师/NN 李栋/NR ，/PU 	建/VV 研/VV 科技/NN 股份/NN 公司/NN 高/JJ 性能/NN 混凝土/NN 研究/NN 中心/NN 	主任/NN 周永祥/NR 等/ETC 审查/NN 专家/NN 出席/VV 会议/NN 
周广平	四川省企业家协会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 	周 广平 	先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 	全国/NN 工商联/NN 副主席/NN 、/PU 四川省/NR 政协/NN 副主席/NN 、/PU 省/NN 工商联/NN 主席/NN 陈放/NR 先生/NN ，/PU 中国/NR 会展/NN 经济/NN 研究会/NN 会长/NN 袁再清/NR 先生/NN ，/PU 四川省/NR 国资委/NN 党委/NN 委员/NN 、/PU 副主任/NN 秦明/NR 先生/NN ，/PU 四川省/NR 知识/NN 产权局/NN 副局长/NN 杨早林/NR 先生/NN ，/PU 四川省/NR 工商/NN 行政/NN 管理局/NN 商标/NN 分局/NN 局长/NN 	周/NR 广平/NN 	先生/NN ，/PU 四川省/NR 发展/NN 和/CC 改革/NN 委员会/NN 调研员/NN 张亚敏/NR 女士/NN ，/PU 四川省/NR 经济/NN 和/CC 信息化/NN 委员会/NN 副/JJ 调研员/NN 刘凯/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政协/NN 原/JJ 常委/NN 、/PU 省/NN 农业厅/NN 原/JJ 常务/JJ 副厅长/NN 傅志康/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政府/NN 原/JJ 副秘书长/NN 张晋川/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省人大/NR 常委会/NN 法制/NN 工作/NN 委员会/NN 原/JJ 主任/NN 杨文/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国/NN 安厅/NN 原/AD 常务/JJ 副厅长/NN 马方/NR 元/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国资委/NN 原/JJ 副主任/NN 李继郁/NR 先生/NN ，/PU 四川省/NR 企业/NN 联合会/NN 、/PU 	四川省/NR 企业家/NN 协会/NN 	副会长/NN 兼/CC 秘书长/NN 梁勤/NR 先生/NN ，/PU 四川省/NR 质量/NN 协会/NN 驻/VV 会/VV 副会长/NN 罗召贵/NR 先生/NN 等/ETC 领导/NN 及/CC 相关/JJ 政府/NN 部门/NN 负责人/NN 出席/VV 大会/NN 
邓小平	青岛双星集团	国企 改革 40 年 的 回顾 （ 4 、 5 ） 在 中央 决定 70 天 前 拿出 市场 经济 模型 李锦 今天 发表 对 国企 改革 40 年 回顾 《 “ 南巡 讲话 ” 之后 对 双星 集团 的 调研 》 第 4 、 5 小节 ， 重点 写 的 是 	邓小平 	“ 南巡 讲话 ” 到 十四 大 前在 	青岛 双星 集团 	调研 过程 	国企/NN 改革/NN 40/CD 年/M 的/DEG 回顾/NN （/PU 4/CD 、/PU 5/CD ）/PU 在/P 中央/NN 决定/VV 70/CD 天/M 前/LC 拿出/VV 市场/NN 经济/NN 模型/NN 李锦/NR 今天/NT 发表/VV 对/P 国企/NN 改革/NN 40/CD 年/M 回顾/VV 《/PU “/PU 南巡/VV 讲话/NN ”/PU 之后/LC 对/P 双星/NR 集团/NN 的/DEG 调研/NN 》/PU 第/OD 4/CD 、/PU 5/CD 小节/NN ，/PU 重点/AD 写/VV 的/DEC 是/VC 	邓小平/NR 	“/PU 南巡/VV 讲话/NN ”/PU 到/VV 十四/CD 大/JJ 前在/NN 	青岛/NR 双星/NR 集团/NN 	调研/NN 过程/NN 
